gmid_key,date,year,month,product_family,gmid,loc,country,market,geography,market_segmentation,pf_segmentation,gmid_segmentation,seg_combo,forecast_lag_3,log_sales,log_segment,seg_combo_lag,model_segment,gb_forecast,ada_forecast,bag_forecast,rf_forecast,final_forecast,final_best_model,absolute_error,mape,sales
150026_202505_SG,2025-05-01,2025,5,15,150026,SG002,SG,Singapore,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,765.0,7.695757990554761,Extreme High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Extreme High,2202.9209287769695,2200.0,2199.453015873016,2198.687037037037,2200.0,ada_forecast,474.0,27.46234067207416,1726.0
150028_202505_TW,2025-05-01,2025,5,15,150028,TW001,TW,Taiwan,Greater China,Regular MCO,Supply Growth,Gold,Supply Growth_Regular MCO,3065.0,7.509883061154913,Extreme High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Extreme High,1824.3953629545829,1824.6666666666667,1824.291189362538,1824.5435714285713,1824.6666666666667,ada_forecast,503.33333333333326,21.620847651775485,2328.0
150029_202505_MY,2025-05-01,2025,5,15,150029,MY001,MY,Malaysia,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,732.0,6.807934943699926,Very High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Very High,903.9013192866038,905.0666666666667,906.4260091062135,904.2518430335097,904.2518430335097,rf_forecast,31.748156966490342,3.391897111804524,936.0
150030_202505_AT,2025-05-01,2025,5,15,150030,AT001,AT,Austria,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,312.0,4.23410650459726,Mid High,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid High,68.11069444425294,68.13793103448276,67.9920137689529,68.0,68.0,rf_forecast,18.0,20.930232558139537,86.0
150030_202505_DE,2025-05-01,2025,5,15,150030,DE001,DE,Germany,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,56.0,5.820082930352362,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,336.1647992389489,336.0,336.8354071826817,336.03444564694564,336.03444564694564,rf_forecast,53.03444564694564,18.74008680104086,283.0
150031_202505_DE,2025-05-01,2025,5,15,150031,DE001,DE,Germany,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,416.0,5.796057750765372,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,328.767216181704,328.8333333333333,327.8858602645665,328.08331148383775,328.08331148383775,rf_forecast,77.91668851616225,19.191302590187746,406.0
150032_202505_CZ,2025-05-01,2025,5,15,150032,CZ001,CZ,Czech Republic,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,899.0,7.071573364211532,Very High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Very High,1177.1082837695046,1177.764705882353,1176.9753870763227,1177.0200833734168,1177.0200833734168,rf_forecast,452.0200833734168,62.34759770667818,725.0
150033_202505_CA,2025-05-01,2025,5,15,150033,CA001,CA,Canada,North America,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,1036.0,6.9650803456014065,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,1056.7728388779526,1056.15,1056.2362263772104,1058.1385185185181,1058.1385185185181,rf_forecast,336.86148148148186,24.147776450285438,1395.0
150034_202505_ES,2025-05-01,2025,5,15,150034,ES001,ES,Spain,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,13.0,4.2626798770413155,Mid High,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid High,70.17735770429027,69.78021978021978,70.11491955530946,70.0,70.0,rf_forecast,25.0,26.31578947368421,95.0
150035_202505_PT,2025-05-01,2025,5,15,150035,PT001,PT,Portugal,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,144.0,5.659482215759621,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,286.11795767363543,285.6842105263158,285.5402671384623,286.0061392914654,286.0061392914654,rf_forecast,66.00613929146539,30.002790587029722,220.0
150036_202505_CO,2025-05-01,2025,5,15,150036,CO001,CO,Colombia,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,716.0,6.453624998892692,High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_High,635.7858682561092,634.125,633.7709755723038,634.0105114638448,634.0105114638448,rf_forecast,47.98948853615525,7.036581896796958,682.0
150038_202505_TH,2025-05-01,2025,5,15,150038,TH001,TH,Thailand,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,0.0,5.961005339623274,High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_High,388.12206605922177,388.06451612903226,388.32482333530095,387.01339586339583,387.01339586339583,rf_forecast,122.98660413660417,24.11502041894199,510.0
150039_202505_GB,2025-05-01,2025,5,15,150039,GB001,GB,United Kingdom,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,326.0,5.627621113690637,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,278.1157276101789,276.258064516129,276.99350913254074,276.9789536973747,276.9789536973747,rf_forecast,59.02104630262528,17.565787590067046,336.0
150041_202505_KR,2025-05-01,2025,5,15,150041,KR001,KR,Korea,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,555.0,6.336825731146441,High,Supply Growth_Major MCO,Supply Growth_Major MCO_High,565.7033803875519,565.6666666666666,565.745820807575,564.2081006647674,564.2081006647674,rf_forecast,145.79189933523264,20.534070328906008,710.0
150042_202505_FI,2025-05-01,2025,5,15,150042,FI001,FI,Finland,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,65.0,2.995732273553991,Low,Supply Growth_Top MCO,Supply Growth_Top MCO_Low,19.898201824871304,19.761627906976745,19.3974604051324,19.0,19.0,rf_forecast,1.0,5.0,20.0
150042_202505_SE,2025-05-01,2025,5,15,150042,SE001,SE,Sweden,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,19.0,4.060443010546419,Mid,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid,56.47257929147737,56.47741935483871,56.258835910798986,57.0,57.0,rf_forecast,7.0,10.9375,64.0
150043_202505_BR,2025-05-01,2025,5,15,150043,BR001,BR,Brazil,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,2076.0,8.533263371593732,Extreme High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Extreme High,5078.690971181864,5092.0,5087.461666666666,5088.677777777778,5092.0,ada_forecast,4692.0,1173.0,400.0
150045_202505_DK,2025-05-01,2025,5,15,150045,DK001,DK,Denmark,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,24.0,3.7376696182833684,Mid,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid,41.634901691317026,40.29385964912281,40.184645553849336,41.0,41.0,rf_forecast,21.0,105.0,20.0
150045_202505_NO,2025-05-01,2025,5,15,150045,NO001,NO,Norway,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,32.0,3.58351893845611,Mid,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid,35.29540298973303,35.283687943262414,35.592697622112915,35.0,35.0,rf_forecast,3.0,7.894736842105263,38.0
150047_202505_PR,2025-05-01,2025,5,15,150047,PR001,PR,Puerto Rico,North America,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,258592.0,7.338888133838879,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,1535.2928626921994,1539.076923076923,1539.299357799194,1538.0369841269842,1538.0369841269842,rf_forecast,256.9630158730158,14.315488349471634,1795.0
150047_202505_US,2025-05-01,2025,5,15,150047,US001,US,United States,North America,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,1500.0,12.856424531727074,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,352712.30997632554,338461.0,340190.48583333334,333854.7555555556,352712.30997632554,gb_forecast,23166.690023674455,6.16333714404754,375879.0
150048_202505_PR,2025-05-01,2025,5,15,150048,PR001,PR,Puerto Rico,North America,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,19184.0,5.0106352940962555,Mid High,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid High,151.28609171058173,149.72151898734177,149.32277478478417,148.9954248366013,148.9954248366013,rf_forecast,24.004575163398698,13.875476973062831,173.0
150048_202505_US,2025-05-01,2025,5,15,150048,US001,US,United States,North America,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,115.0,10.156694633064722,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,25699.05758515139,25762.0,25807.033333333333,25766.166666666668,25699.05758515139,gb_forecast,1037.0575851513895,4.2050830636257785,24662.0
150052_202505_IT,2025-05-01,2025,5,15,150052,IT001,IT,Italy,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,0.0,5.924255797414532,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,372.99163643446093,373.09090909090907,373.2751680881114,373.0325925925926,373.0325925925926,rf_forecast,2.032592592592607,0.5478686233403254,371.0
150054_202505_RO,2025-05-01,2025,5,15,150054,RO001,RO,Romania,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,50.0,3.6109179126442243,Mid,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid,36.2939515843828,35.93076923076923,36.15164353864384,36.0,36.0,rf_forecast,6.0,20.0,30.0
150057_202505_GR,2025-05-01,2025,5,15,150057,GR001,GR,Greece,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,35.0,3.258096538021482,Mid,Supply Growth_Major MCO,Supply Growth_Major MCO_Mid,24.671954283108416,24.856287425149702,24.924826203418355,25.0,25.0,rf_forecast,13.0,108.33333333333333,12.0
150058_202505_FR,2025-05-01,2025,5,15,150058,FR001,FR,France,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,907.0,6.913737350659685,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,1004.1253001854717,1003.6428571428571,1002.9022782983524,1004.9442768959435,1004.9442768959435,rf_forecast,95.05572310405648,8.641429373096043,1100.0
150059_202505_CN,2025-05-01,2025,5,15,150059,CN001,CN,China,Greater China,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,103135.0,11.567972206354005,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,105668.31319881396,105675.83333333333,104185.82619047619,105145.34444444445,105668.31319881396,gb_forecast,11312.686801186035,9.670533506454925,116981.0
150065_202505_BE,2025-05-01,2025,5,15,150065,BE001,BE,Belgium,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,42.0,3.784189633918261,Mid,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid,43.66663728695934,42.98245614035088,43.84274675467077,43.0,43.0,rf_forecast,4.0,8.51063829787234,47.0
150182_202505_FR,2025-05-01,2025,5,15,150182,FR001,FR,France,Key Markets,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,0.0,7.024649030453636,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,1125.6497477597575,1122.4375,1122.385946379568,1122.9491754850085,1122.9491754850085,rf_forecast,0.0,,0.0
150068_202505_ZA,2025-05-01,2025,5,15,150068,ZA001,ZA,South Africa,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,100.0,4.110873864173311,Mid,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid,60.02965526434394,59.92307692307692,59.99299414336605,60.0,60.0,rf_forecast,51.0,45.94594594594595,111.0
150069_202505_IL,2025-05-01,2025,5,15,150069,IL001,IL,Israel,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,160.0,5.303304908059076,High,Supply Growth_Major MCO,Supply Growth_Major MCO_High,199.90958734156075,200.2622950819672,200.08340513839278,200.0017402945114,200.0017402945114,rf_forecast,25.998259705488607,11.503654736941861,226.0
150070_202505_MX,2025-05-01,2025,5,15,150070,MX001,MX,Mexico,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,24.0,4.110873864173311,Mid,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid,60.02965526434394,59.92307692307692,59.99299414336605,60.0,60.0,rf_forecast,6.0,9.090909090909092,66.0
150074_202505_FR,2025-05-01,2025,5,15,150074,FR001,FR,France,Key Markets,Top MCO,Supply Growth,Auto Piloted,Supply Growth_Top MCO,766.0,7.705262474866325,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,2219.021595761102,2217.222222222222,2220.7479199324307,2218.9768518518517,2219.021595761102,gb_forecast,0.0,,0.0
150074_202505_IT,2025-05-01,2025,5,15,150074,IT001,IT,Italy,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,269.0,5.808142489980444,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,332.82078572951485,331.77777777777777,331.68348440678744,332.00493827160494,332.00493827160494,rf_forecast,107.99506172839506,24.544332210998874,440.0
150077_202505_IT,2025-05-01,2025,5,15,150077,IT001,IT,Italy,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,12589.0,1.9459101490553132,Low,Supply Growth_Top MCO,Supply Growth_Top MCO_Low,7.161769431152417,6.0,5.25814397797262,6.0,6.0,rf_forecast,4.0,40.0,10.0
150079_202505_CZ,2025-05-01,2025,5,15,150079,CZ001,CZ,Czech Republic,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,49.0,4.276666119016055,Mid High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid High,70.4756277568647,70.91472868217055,70.85899187388212,71.0,71.0,rf_forecast,8.0,12.698412698412698,63.0
150086_202505_AU,2025-05-01,2025,5,15,150086,AU001,AU,Australia,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,0.0,8.383661798791715,Extreme High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Extreme High,4373.743353451957,4374.0,4373.621666666667,4374.077777777778,4374.0,ada_forecast,130.0,2.886323268206039,4504.0
150086_202505_NZ,2025-05-01,2025,5,15,150086,NZ001,NZ,New Zealand,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,4132.0,1.791759469228055,Very Low,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Very Low,5.3912822562711336,4.9849056603773585,5.25814397797262,5.0,5.0,rf_forecast,4.0,400.0,1.0
150088_202505_PL,2025-05-01,2025,5,15,150088,PL001,PL,Poland,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,447.0,6.129050210060545,High,Supply Growth_Major MCO,Supply Growth_Major MCO_High,458.3000343988514,458.42857142857144,457.1641170399349,458.00562631142344,458.00562631142344,rf_forecast,74.00562631142344,19.272298518599854,384.0
150089_202505_SG,2025-05-01,2025,5,15,150089,SG002,SG,Singapore,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,4.0,3.044522437723423,Low,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Low,20.247360427203166,20.0,20.11260919327745,20.0,20.0,rf_forecast,5.0,20.0,25.0
150090_202505_MY,2025-05-01,2025,5,15,150090,MY001,MY,Malaysia,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,16.0,2.8903717578961645,Low,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Low,17.745832791546626,17.027272727272727,16.69197117405637,17.0,17.0,rf_forecast,31.0,64.58333333333334,48.0
150091_202505_TH,2025-05-01,2025,5,15,150091,TH001,TH,Thailand,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,2.0,1.3862943611198906,Very Low,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Very Low,3.44196874770174,3.471502590673575,2.0764190571482755,3.0,3.0,rf_forecast,0.0,0.0,3.0
150160_202505_IT,2025-05-01,2025,5,15,150160,IT001,IT,Italy,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,0.0,1.0986122886681098,Very Low,Supply Growth_Top MCO,Supply Growth_Top MCO_Very Low,2.5153116773862934,1.5777777777777777,2.0764190571482755,2.0,2.0,rf_forecast,5.0,71.42857142857143,7.0
150093_202505_CN,2025-05-01,2025,5,15,150093,CN001,CN,China,Greater China,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,9312.0,8.888204871455022,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,7244.927946146104,7243.666666666667,7238.391780303032,7234.9,7244.927946146104,gb_forecast,1773.0720538538963,19.661477643090443,9018.0
150095_202505_CL,2025-05-01,2025,5,15,150095,CL001,CL,Chile,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,32.0,3.295836866004329,Mid,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid,27.32621406231506,26.025,25.80946906631994,26.0,26.0,rf_forecast,2.0,8.333333333333332,24.0
150096_202505_CL,2025-05-01,2025,5,15,150096,CL001,CL,Chile,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,205.0,5.375278407684165,High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_High,215.36576475953225,215.03636363636363,215.08961214396078,215.0,215.0,rf_forecast,62.0,22.382671480144403,277.0
150100_202505_IL,2025-05-01,2025,5,15,150100,IL001,IL,Israel,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,275.0,5.209486152841421,High,Supply Growth_Major MCO,Supply Growth_Major MCO_High,181.65174777796128,181.48936170212767,181.35818958649403,182.0,182.0,rf_forecast,91.0,33.33333333333333,273.0
150101_202505_IL,2025-05-01,2025,5,15,150101,IL001,IL,Israel,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,1231.0,7.430114138561801,Very High,Supply Growth_Major MCO,Supply Growth_Major MCO_Very High,1682.2548626947935,1684.7142857142858,1684.4727711177711,1683.7205555555556,1683.7205555555556,rf_forecast,0.27944444444437977,0.016594088149903787,1684.0
150102_202505_KR,2025-05-01,2025,5,15,150102,KR001,KR,Korea,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,5661.0,8.478452363099807,Extreme High,Supply Growth_Major MCO,Supply Growth_Major MCO_Extreme High,4803.884425411106,4805.444444444444,4798.082532467533,4806.655555555555,4806.655555555555,rf_forecast,287.3444444444449,5.640841076647917,5094.0
150105_202505_KR,2025-05-01,2025,5,15,150105,KR001,KR,Korea,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,176.0,5.0106352940962555,Mid High,Supply Growth_Major MCO,Supply Growth_Major MCO_Mid High,150.45072745128823,149.72151898734177,149.32277478478417,148.9954248366013,148.9954248366013,rf_forecast,33.9954248366013,29.561238988348958,115.0
150106_202505_DO,2025-05-01,2025,5,15,150106,DO001,DO,Dominican Republic,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,0.0,1.3862943611198906,Very Low,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Very Low,3.44196874770174,3.471502590673575,2.0764190571482755,3.0,3.0,rf_forecast,0.0,,0.0
150107_202505_GR,2025-05-01,2025,5,15,150107,GR001,GR,Greece,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,25.0,2.3978952727983707,Low,Supply Growth_Major MCO,Supply Growth_Major MCO_Low,10.33832667537623,10.0,10.437219568778586,10.0,10.0,rf_forecast,8.0,400.0,2.0
150108_202505_GR,2025-05-01,2025,5,15,150108,GR001,GR,Greece,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,15.0,2.995732273553991,Low,Supply Growth_Major MCO,Supply Growth_Major MCO_Low,19.898201824871304,19.761627906976745,19.3974604051324,19.0,19.0,rf_forecast,3.0,18.75,16.0
150109_202505_IT,2025-05-01,2025,5,15,150109,IT001,IT,Italy,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,6317.0,8.716699572964293,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,6100.71550401787,6103.0,6100.047499999999,6102.288888888889,6100.71550401787,gb_forecast,2123.2844959821296,25.81814805425741,8224.0
150110_202505_EG,2025-05-01,2025,5,15,150110,EG001,EG,Egypt,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,0.0,4.204692619390966,Mid High,Supply Growth_Major MCO,Supply Growth_Major MCO_Mid High,66.54395150266807,65.9620253164557,66.43094667031576,66.0,66.0,rf_forecast,32.0,94.11764705882352,34.0
150110_202505_SA,2025-05-01,2025,5,15,150110,SA001,SA,Saudi Arabia,Key Markets,Regular MCO,Supply Growth,Gold,Supply Growth_Regular MCO,41.0,4.948759890378168,Mid High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid High,139.87885691883463,140.12727272727273,140.20908698362203,140.0,140.0,rf_forecast,0.0,,0.0
150111_202505_EG,2025-05-01,2025,5,15,150111,EG001,EG,Egypt,International,Major MCO,Supply Growth,Platinum,Supply Growth_Major MCO,601.0,6.70073110954781,Very High,Supply Growth_Major MCO,Supply Growth_Major MCO_Very High,813.3958944769751,811.0952380952381,811.1373071258279,811.8516137566139,811.8516137566139,rf_forecast,509.8516137566139,168.82503766775295,302.0
150112_202505_BE,2025-05-01,2025,5,15,150112,BE001,BE,Belgium,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,1416.0,5.231108616854587,High,Supply Growth_Top MCO,Supply Growth_Top MCO_High,186.25824870066856,186.08333333333334,186.87949187954467,186.0,186.0,rf_forecast,330.0,63.95348837209303,516.0
150112_202505_NL,2025-05-01,2025,5,15,150112,NL001,NL,Netherlands,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,330.0,7.202661196523238,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,1342.3396203191458,1342.7777777777778,1343.9823712862647,1342.2651499118167,1342.2651499118167,rf_forecast,96.2651499118167,7.725934984897006,1246.0
150113_202505_BE,2025-05-01,2025,5,15,150113,BE001,BE,Belgium,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,142.0,3.6888794541139363,Mid,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid,39.477103367050454,39.73939393939394,39.92851062530165,39.0,39.0,rf_forecast,25.0,39.0625,64.0
150113_202505_NL,2025-05-01,2025,5,15,150113,NL001,NL,Netherlands,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,50.0,4.962844630259907,Mid High,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid High,141.90013827447245,141.51612903225808,141.60840480414743,142.0,142.0,rf_forecast,21.0,17.355371900826448,121.0
150114_202505_FR,2025-05-01,2025,5,15,150114,FR001,FR,France,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,449.0,6.796823718274855,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,894.7717799284687,894.0,894.0673993323884,894.0224999999999,894.0224999999999,rf_forecast,74.02249999999992,9.027134146341453,820.0
150115_202505_AR,2025-05-01,2025,5,15,150115,AR001,AR,Argentina,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,1.0,7.315883504509785,Very High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Very High,1501.518263771359,1500.45,1499.9227285810157,1502.4359523809521,1502.4359523809521,rf_forecast,38.43595238095213,2.6254065833983695,1464.0
150117_202505_AR,2025-05-01,2025,5,15,150117,AR001,AR,Argentina,International,Regular MCO,Supply Growth,Platinum,Supply Growth_Regular MCO,50.0,4.5217885770490405,Mid High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Mid High,90.3571773487883,91.18055555555556,90.58891034714705,91.0,91.0,rf_forecast,7.0,7.142857142857142,98.0
150161_202505_TR,2025-05-01,2025,5,15,150161,TR001,TR,Turkey,International,Regular MCO,Supply Growth,Auto Piloted,Supply Growth_Regular MCO,734.0,7.078341579557671,Very High,Supply Growth_Regular MCO,Supply Growth_Regular MCO_Very High,1182.250376156495,1185.5,1184.383135262477,1185.1888888888889,1185.1888888888889,rf_forecast,424.81111111111113,26.385783298826777,1610.0
150118_202505_IE,2025-05-01,2025,5,15,150118,IE001,IE,Ireland,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,5.0,4.007333185232471,Mid,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid,53.17430448977151,54.18518518518518,53.993943591464244,54.0,54.0,rf_forecast,48.0,800.0,6.0
150119_202505_GB,2025-05-01,2025,5,15,150119,GB001,GB,United Kingdom,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,45.0,3.6888794541139363,Mid,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid,39.477103367050454,39.73939393939394,39.92851062530165,39.0,39.0,rf_forecast,26.0,200.0,13.0
150119_202505_IE,2025-05-01,2025,5,15,150119,IE001,IE,Ireland,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,0.0,3.58351893845611,Mid,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid,35.29540298973303,35.283687943262414,35.592697622112915,35.0,35.0,rf_forecast,10.0,22.22222222222222,45.0
150120_202505_GB,2025-05-01,2025,5,15,150120,GB001,GB,United Kingdom,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,15.0,2.0794415416798357,Low,Supply Growth_Top MCO,Supply Growth_Top MCO_Low,7.457673856521417,7.00354609929078,7.302926404678227,7.0,7.0,rf_forecast,0.0,0.0,7.0
150120_202505_IE,2025-05-01,2025,5,15,150120,IE001,IE,Ireland,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,109.0,5.017279836814924,Mid High,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid High,150.45072745128823,150.0126582278481,150.4719758886224,150.0,150.0,rf_forecast,7.0,4.895104895104895,143.0
150120_202505_NL,2025-05-01,2025,5,15,150120,NL001,NL,Netherlands,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,937.0,7.155396301896734,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,1279.4979247245537,1282.8333333333333,1281.9413601676104,1280.699603174603,1280.699603174603,rf_forecast,162.699603174603,14.552737314365205,1118.0
150121_202505_GB,2025-05-01,2025,5,15,150121,GB001,GB,United Kingdom,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,150.0,4.852030263919617,Mid High,Supply Growth_Top MCO,Supply Growth_Top MCO_Mid High,127.2894626778569,126.95505617977528,126.97309757037485,127.0,127.0,rf_forecast,26.0,25.742574257425744,101.0
150121_202505_IE,2025-05-01,2025,5,15,150121,IE001,IE,Ireland,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,1030.0,7.141245122350491,Very High,Supply Growth_Top MCO,Supply Growth_Top MCO_Very High,1263.955008884673,1262.4705882352941,1262.735555683259,1262.2408994708994,1262.2408994708994,rf_forecast,103.75910052910058,7.595834592174273,1366.0
150121_202505_NL,2025-05-01,2025,5,15,150121,NL001,NL,Netherlands,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,4700.0,8.59378379357795,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,5394.896356885896,5400.0,5408.841666666667,5397.3,5394.896356885896,gb_forecast,2656.8963568858962,97.03785087238481,2738.0
150122_202505_ES,2025-05-01,2025,5,15,150122,ES001,ES,Spain,Key Markets,Top MCO,Supply Growth,Platinum,Supply Growth_Top MCO,1984.0,7.729735331385051,Extreme High,Supply Growth_Top MCO,Supply Growth_Top MCO_Extreme High,2275.605595308564,2275.0,2274.5528873903877,2274.689629629629,2275.605595308564,gb_forecast,212.3944046914362,8.53675260013811,2488.0
